Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
144,tt0156887,2015-02-13,2015-02-13,,Pâfekuto burû,https://www.imdb.com/title/tt0156887/,movie,8.0,81,1997,"Animation, Horror, Mystery, Thriller",51032,1997-07-31,Satoshi Kon
145,tt0851578,2015-02-13,2015-02-13,,Papurika,https://www.imdb.com/title/tt0851578/,movie,7.7,90,2006,"Animation, Drama, Fantasy, Mystery, Sci-Fi, Thriller",66401,2006-09-02,Satoshi Kon
146,tt0118845,2015-02-13,2015-02-13,,Chun gwong cha sit,https://www.imdb.com/title/tt0118845/,movie,7.8,96,1997,"Drama, Romance",20919,1997-05-17,Kar-Wai Wong
147,tt1436045,2015-02-13,2015-02-13,,Jûsan-nin no shikaku,https://www.imdb.com/title/tt1436045/,movie,7.6,141,2010,"Action, Adventure, Drama",60032,2010-09-09,Takashi Miike
148,tt0058625,2015-02-13,2015-02-13,,Suna no onna,https://www.imdb.com/title/tt0058625/,movie,8.5,123,1964,"Drama, Thriller",16146,1964-02-15,Hiroshi Teshigahara
149,tt0060277,2015-02-13,2015-02-13,,Dai-bosatsu tôge,https://www.imdb.com/title/tt0060277/,movie,8.0,120,1966,"Action, Drama",9059,1966-02-25,Kihachi Okamoto
150,tt0061847,2015-02-13,2015-02-13,,Jôi-uchi: Hairyô tsuma shimatsu,https://www.imdb.com/title/tt0061847/,movie,8.4,128,1967,Drama,9972,1967-05-27,Masaki Kobayashi
151,tt0047445,2015-02-13,2015-02-13,,Sanshô dayû,https://www.imdb.com/title/tt0047445/,movie,8.4,124,1954,Drama,13625,1954-03-31,Kenji Mizoguchi
152,tt0058430,2015-02-13,2015-02-13,,Onibaba,https://www.imdb.com/title/tt0058430/,movie,8.0,103,1964,"Drama, Horror",14843,1964-11-21,Kaneto Shindô
153,tt0041699,2015-02-13,2015-02-13,,Nora inu,https://www.imdb.com/title/tt0041699/,movie,7.9,122,1949,"Crime, Drama, Film-Noir, Mystery, Thriller",14321,1949-10-17,Akira Kurosawa
154,tt0040979,2015-02-13,2015-02-13,,Yoidore tenshi,https://www.imdb.com/title/tt0040979/,movie,7.7,98,1948,"Crime, Drama, Romance, Thriller",9607,1948-04-27,Akira Kurosawa
155,tt0123948,2015-02-13,2015-02-13,,Cure,https://www.imdb.com/title/tt0123948/,movie,7.4,111,1997,"Crime, Horror, Mystery, Thriller",9844,1997-11-06,Kiyoshi Kurosawa
156,tt0405508,2015-02-13,2015-02-13,,Rang De Basanti,https://www.imdb.com/title/tt0405508/,movie,8.2,167,2006,"Comedy, Drama",106501,2006-01-26,Rakeysh Omprakash Mehra
157,tt1187043,2015-02-13,2015-02-13,,3 Idiots,https://www.imdb.com/title/tt1187043/,movie,8.4,170,2009,"Comedy, Drama",324037,2009-12-23,Rajkumar Hirani
158,tt0901487,2015-02-13,2015-02-13,,Joheunnom nabbeunnom isanghannom,https://www.imdb.com/title/tt0901487/,movie,7.3,139,2008,"Action, Adventure, Comedy, Thriller, War, Western",32258,2008-05-24,Jee-woon Kim
159,tt1527788,2015-02-13,2015-02-13,,Ajeossi,https://www.imdb.com/title/tt1527788/,movie,7.8,119,2010,"Action, Drama, Thriller",59448,2010-08-05,Jeong-beom Lee
160,tt0260991,2015-02-13,2015-02-13,,Gongdong gyeongbi guyeok JSA,https://www.imdb.com/title/tt0260991/,movie,7.8,110,2000,"Action, Drama, Thriller, War",24988,2000-09-09,Chan-wook Park
161,tt0320193,2015-02-13,2015-02-13,,Oasiseu,https://www.imdb.com/title/tt0320193/,movie,7.9,133,2002,"Drama, Romance",7687,2002-08-09,Chang-dong Lee
162,tt2070649,2015-02-13,2015-02-13,,Do-ga-ni,https://www.imdb.com/title/tt2070649/,movie,8.1,125,2011,Drama,9905,2011-09-22,Dong-hyuk Hwang
163,tt0247613,2015-02-13,2015-02-13,,Bakha satang,https://www.imdb.com/title/tt0247613/,movie,7.7,129,1999,Drama,7309,1999-10-14,Chang-dong Lee
164,tt1280558,2015-02-13,2015-02-13,,A Wednesday,https://www.imdb.com/title/tt1280558/,movie,8.1,104,2008,"Crime, Drama, Mystery, Thriller",71342,2008-09-05,Neeraj Pandey
165,tt0091251,2015-02-13,2015-02-13,,Idi i smotri,https://www.imdb.com/title/tt0091251/,movie,8.3,142,1985,"Drama, War",50407,1985-07-09,Elem Klimov
166,tt0069467,2015-02-13,2015-02-13,,Viskningar och rop,https://www.imdb.com/title/tt0069467/,movie,8.1,91,1972,Drama,28264,1972-12-21,Ingmar Bergman
167,tt0046345,2015-02-13,2015-02-13,,Sommaren med Monika,https://www.imdb.com/title/tt0046345/,movie,7.6,96,1953,"Drama, Romance",11911,1953-02-09,Ingmar Bergman
168,tt0045848,2015-02-13,2015-02-13,,Gycklarnas afton,https://www.imdb.com/title/tt0045848/,movie,7.6,93,1953,Drama,5698,1953-09-14,Ingmar Bergman
169,tt0051365,2015-02-13,2015-02-13,,Ansiktet,https://www.imdb.com/title/tt0051365/,movie,7.7,101,1958,"Comedy, Drama",8480,1958-12-26,Ingmar Bergman
170,tt0063611,2015-02-13,2015-02-13,,Skammen,https://www.imdb.com/title/tt0063611/,movie,8.1,103,1968,Drama,11556,1968-09-29,Ingmar Bergman
171,tt0063759,2015-02-13,2015-02-13,,Vargtimmen,https://www.imdb.com/title/tt0063759/,movie,7.7,90,1968,"Drama, Horror",17406,1968-02-19,Ingmar Bergman
172,tt1386932,2015-02-13,2015-02-13,,Yip Man 2,https://www.imdb.com/title/tt1386932/,movie,7.5,108,2010,"Action, Biography, Drama, History",93426,2010-04-29,Wilson Yip
173,tt0810827,2015-02-13,2015-02-13,,Death Note - Desu nôto: The Last Name,https://www.imdb.com/title/tt0810827/,movie,7.2,141,2006,"Adventure, Crime, Drama, Fantasy, Mystery, Thriller",15129,2006-10-16,Shûsuke Kaneko
174,tt0113824,2015-02-13,2015-02-13,,Mimi wo sumaseba,https://www.imdb.com/title/tt0113824/,movie,7.9,111,1995,"Animation, Drama, Family, Music, Romance",45948,1995-07-15,Yoshifumi Kondô
175,tt0031885,2015-02-13,2015-02-13,,La règle du jeu,https://www.imdb.com/title/tt0031885/,movie,8.0,110,1939,"Comedy, Drama",25597,1939-07-08,Jean Renoir
176,tt0480669,2015-02-13,2015-02-13,,Los cronocrímenes,https://www.imdb.com/title/tt0480669/,movie,7.2,92,2007,"Horror, Mystery, Sci-Fi, Thriller",55256,2007-09-20,Nacho Vigalondo
177,tt2013293,2015-02-13,2015-02-13,,Kaze tachinu,https://www.imdb.com/title/tt2013293/,movie,7.8,126,2013,"Animation, Biography, Drama, History, Romance, War",67294,2013-07-20,Hayao Miyazaki
178,tt0287467,2015-02-13,2015-02-13,,Hable con ella,https://www.imdb.com/title/tt0287467/,movie,7.9,112,2002,"Drama, Mystery, Romance",101442,2002-03-15,Pedro Almodóvar
179,tt0056732,2015-02-13,2015-02-13,,El ángel exterminador,https://www.imdb.com/title/tt0056732/,movie,8.1,95,1962,"Drama, Fantasy",27945,1962-05-16,Luis Buñuel
180,tt0169102,2015-02-13,2015-02-13,,Lagaan: Once Upon a Time in India,https://www.imdb.com/title/tt0169102/,movie,8.1,224,2001,"Adventure, Drama, Musical, Sport",100172,2001-06-15,Ashutosh Gowariker
181,tt0367110,2015-02-13,2015-02-13,,"Swades: We, the People",https://www.imdb.com/title/tt0367110/,movie,8.2,210,2004,Drama,79116,2004-12-17,Ashutosh Gowariker
182,tt0242519,2015-02-13,2015-02-13,,Hera Pheri,https://www.imdb.com/title/tt0242519/,movie,8.2,156,2000,"Action, Comedy, Crime, Drama",52540,2000-03-31,Priyadarshan
183,tt0220832,2015-02-13,2015-02-13,,Vaastav: The Reality,https://www.imdb.com/title/tt0220832/,movie,8.0,145,1999,"Action, Crime, Drama, Thriller",11981,1999-10-07,Mahesh Manjrekar
184,tt0073707,2015-02-13,2015-02-13,,Sholay,https://www.imdb.com/title/tt0073707/,movie,8.2,204,1975,"Action, Adventure, Comedy, Drama, Musical, Thriller, Western",49281,1975-08-15,Ramesh Sippy
185,tt2377938,2015-02-13,2015-02-13,,Special Chabbis,https://www.imdb.com/title/tt2377938/,movie,8.0,144,2013,"Crime, Drama, Thriller",48346,2013-02-07,Neeraj Pandey
186,tt0106332,2015-02-13,2015-02-13,,Ba wang bie ji,https://www.imdb.com/title/tt0106332/,movie,8.1,171,1993,"Drama, Music, Romance",23762,1993-01-01,Kaige Chen
187,tt1020972,2015-02-13,2015-02-13,,Mang shan,https://www.imdb.com/title/tt1020972/,movie,7.4,95,2007,"Crime, Drama",1601,2007-05-20,Yang Li
188,tt0387914,2015-02-13,2015-02-13,,Voces inocentes,https://www.imdb.com/title/tt0387914/,movie,7.9,120,2004,"Drama, Thriller, War",7081,2004-09-16,Luis Mandoki
189,tt1063669,2015-02-13,2015-02-13,,Die Welle,https://www.imdb.com/title/tt1063669/,movie,7.6,107,2008,"Drama, Thriller",99359,2008-01-18,Dennis Gansel
190,tt0091341,2015-02-13,2015-02-13,,Kin-dza-dza!,https://www.imdb.com/title/tt0091341/,movie,8.1,135,1986,"Comedy, Drama, Sci-Fi",10933,1986-12-01,Georgiy Daneliya
191,tt0070233,2015-02-13,2015-02-13,,Ivan Vasilevich menyaet professiyu,https://www.imdb.com/title/tt0070233/,movie,8.4,93,1973,"Adventure, Comedy, Sci-Fi",14363,1973-06-30,Leonid Gaidai
192,tt0046451,2015-02-13,2015-02-13,,Touchez pas au grisbi,https://www.imdb.com/title/tt0046451/,movie,7.8,94,1954,"Crime, Drama",6434,1954-03-17,Jacques Becker
193,tt0058898,2015-02-13,2015-02-13,,"Alphaville, une étrange aventure de Lemmy Caution",https://www.imdb.com/title/tt0058898/,movie,7.2,99,1965,"Drama, Mystery, Sci-Fi, Thriller",21732,1965-05-05,Jean-Luc Godard
194,tt0107692,2015-02-13,2015-02-13,,Jûbê ninpûchô,https://www.imdb.com/title/tt0107692/,movie,7.9,94,1993,"Animation, Action, Adventure, Fantasy, Thriller",33267,1993-06-05,Yoshiaki Kawajiri
195,tt0075404,2015-02-13,2015-02-13,,Voskhozhdenie,https://www.imdb.com/title/tt0075404/,movie,8.3,111,1977,"Drama, War",5845,1977-04-02,Larisa Shepitko
196,tt0031514,2015-02-13,2015-02-13,,Le jour se lève,https://www.imdb.com/title/tt0031514/,movie,7.8,93,1939,"Crime, Drama, Romance, Thriller",6402,1939-06-09,Marcel Carné
197,tt0049902,2015-02-13,2015-02-13,,Un condamné à mort s'est échappé ou Le vent souffle où il veut,https://www.imdb.com/title/tt0049902/,movie,8.3,101,1956,Drama,17634,1956-11-11,Robert Bresson
198,tt0376968,2015-02-13,2015-02-13,,Vozvrashchenie,https://www.imdb.com/title/tt0376968/,movie,8.0,110,2003,Drama,40518,2003-06-25,Andrey Zvyagintsev
199,tt0053472,2015-02-13,2015-02-13,,À bout de souffle,https://www.imdb.com/title/tt0053472/,movie,7.9,90,1960,"Crime, Drama",69442,1960-03-16,Jean-Luc Godard
200,tt0094357,2015-02-13,2015-02-13,,Ying hung boon sik II,https://www.imdb.com/title/tt0094357/,movie,7.3,105,1987,"Action, Crime, Drama, Thriller",8892,1987-12-17,John Woo
201,tt0045112,2015-02-13,2015-02-13,,Saikaku ichidai onna,https://www.imdb.com/title/tt0045112/,movie,8.2,148,1952,Drama,5798,1952-04-17,Kenji Mizoguchi
202,tt0091214,2015-02-13,2015-02-13,,Hombre mirando al sudeste,https://www.imdb.com/title/tt0091214/,movie,7.7,105,1986,"Drama, Mystery, Sci-Fi",3523,1986-09-09,Eliseo Subiela
203,tt0087433,2015-02-13,2015-02-13,,Huang tu di,https://www.imdb.com/title/tt0087433/,movie,7.2,86,1984,"Drama, History, Music, Romance",2054,1984-08-19,Kaige Chen
204,tt0386005,2015-02-13,2015-02-13,,San ging chaat goo si,https://www.imdb.com/title/tt0386005/,movie,7.0,123,2004,"Action, Crime, Drama, Thriller",24026,2004-09-23,Benny Chan
205,tt0813547,2015-02-13,2015-02-13,,Die Fälscher,https://www.imdb.com/title/tt0813547/,movie,7.6,99,2007,"Crime, Drama, History, War",42259,2007-02-10,Stefan Ruzowitzky
206,tt1614989,2015-02-13,2015-02-13,,Hodejegerne,https://www.imdb.com/title/tt1614989/,movie,7.5,96,2011,"Action, Crime, Thriller",94183,2011-08-04,Morten Tyldum
207,tt0083946,2015-02-13,2015-02-13,,Fitzcarraldo,https://www.imdb.com/title/tt0083946/,movie,8.1,158,1982,"Adventure, Drama",29606,1982-03-04,Werner Herzog
208,tt0428870,2015-02-13,2015-02-13,,Nae meorisokui jiwoogae,https://www.imdb.com/title/tt0428870/,movie,8.2,117,2004,"Drama, Romance",20856,2004-11-05,John H. Lee
209,tt0112682,2015-02-13,2015-02-13,,La cité des enfants perdus,https://www.imdb.com/title/tt0112682/,movie,7.5,112,1995,"Fantasy, Sci-Fi",63352,1995-05-17,"Jean-Pierre Jeunet, Marc Caro"
210,tt0423866,2015-02-13,2015-02-13,,Bin-jip,https://www.imdb.com/title/tt0423866/,movie,8.0,88,2004,"Crime, Drama, Romance",47558,2004-09-07,Ki-duk Kim
211,tt0111495,2015-02-13,2015-02-13,,Trois couleurs: Rouge,https://www.imdb.com/title/tt0111495/,movie,8.1,99,1994,"Drama, Mystery, Romance",85282,1994-05-16,Krzysztof Kieslowski
212,tt0108394,2015-02-13,2015-02-13,,Trois couleurs: Bleu,https://www.imdb.com/title/tt0108394/,movie,7.9,94,1993,"Drama, Music, Mystery, Romance",83946,1993-09-03,Krzysztof Kieslowski
213,tt0053114,2015-02-13,2015-02-13,,Ningen no jôken,https://www.imdb.com/title/tt0053114/,movie,8.5,208,1959,"Drama, History, War",5949,1959-01-15,Masaki Kobayashi
214,tt0876563,2015-02-13,2015-02-13,,Gake no ue no Ponyo,https://www.imdb.com/title/tt0876563/,movie,7.7,101,2008,"Animation, Adventure, Comedy, Family, Fantasy",116159,2008-07-19,Hayao Miyazaki
215,tt0053115,2015-02-13,2015-02-13,,Ningen no jôken,https://www.imdb.com/title/tt0053115/,movie,8.5,181,1959,"Drama, History, War",4727,1959-11-20,Masaki Kobayashi
216,tt0055233,2015-02-13,2015-02-13,,Ningen no jôken,https://www.imdb.com/title/tt0055233/,movie,8.8,190,1961,"Drama, History, War",4638,1961-01-28,Masaki Kobayashi
217,tt1038988,2015-02-13,2015-02-13,,[Rec],https://www.imdb.com/title/tt1038988/,movie,7.4,78,2007,"Adventure, Horror, Mystery, Sci-Fi, Thriller",160128,2007-08-29,"Jaume Balagueró, Paco Plaza"
218,tt0092593,2015-02-13,2015-02-13,,Au revoir les enfants,https://www.imdb.com/title/tt0092593/,movie,8.0,104,1987,"Drama, War",29684,1987-08-31,Louis Malle
219,tt0494271,2015-02-13,2015-02-13,,La sconosciuta,https://www.imdb.com/title/tt0494271/,movie,7.4,118,2006,"Drama, Mystery, Thriller",13473,2006-10-18,Giuseppe Tornatore
220,tt2404461,2015-02-13,2015-02-13,,Le passé,https://www.imdb.com/title/tt2404461/,movie,7.8,130,2013,"Drama, Mystery",43238,2013-05-17,Asghar Farhadi
221,tt0061395,2015-02-13,2015-02-13,,Belle de jour,https://www.imdb.com/title/tt0061395/,movie,7.7,100,1967,Drama,38189,1967-05-24,Luis Buñuel
222,tt0099334,2015-02-13,2015-02-13,,Cyrano de Bergerac,https://www.imdb.com/title/tt0099334/,movie,7.5,137,1990,"Comedy, Drama, History, Romance",21701,1990-03-28,Jean-Paul Rappeneau
223,tt0300140,2015-02-13,2015-02-13,,Lilja 4-ever,https://www.imdb.com/title/tt0300140/,movie,7.8,109,2002,"Crime, Drama",41314,2002-08-23,Lukas Moodysson
224,tt0235198,2015-02-13,2015-02-13,,Ôdishon,https://www.imdb.com/title/tt0235198/,movie,7.2,115,1999,"Drama, Horror, Mystery",69131,1999-10-06,Takashi Miike
225,tt0142181,2015-02-13,2015-02-13,,Chûgoku no chôjin,https://www.imdb.com/title/tt0142181/,movie,7.5,118,1998,"Adventure, Comedy, Drama, Fantasy",4333,1998-06-10,Takashi Miike
226,tt1242422,2015-02-13,2015-02-13,,Celda 211,https://www.imdb.com/title/tt1242422/,movie,7.6,113,2009,"Action, Adventure, Crime, Drama, Thriller",62125,2009-09-04,Daniel Monzón
227,tt1124052,2015-02-13,2015-02-13,,Nanjing! Nanjing!,https://www.imdb.com/title/tt1124052/,movie,7.7,132,2009,"Drama, History, War",10048,2009-04-22,Chuan Lu
228,tt0372824,2015-02-13,2015-02-13,,Les choristes,https://www.imdb.com/title/tt0372824/,movie,7.9,97,2004,"Drama, Music",55341,2004-03-17,Christophe Barratier
229,tt0808357,2015-02-13,2015-02-13,,"Se, jie",https://www.imdb.com/title/tt0808357/,movie,7.5,157,2007,"Drama, History, Romance, Thriller, War",35952,2007-08-30,Ang Lee
230,tt0041870,2015-02-13,2015-02-13,,Shizukanaru kettô,https://www.imdb.com/title/tt0041870/,movie,7.4,95,1949,Drama,2738,1949-03-13,Akira Kurosawa
231,tt0050330,2015-02-13,2015-02-13,,Donzoko,https://www.imdb.com/title/tt0050330/,movie,7.4,137,1957,Drama,4555,1957-09-17,Akira Kurosawa
232,tt0100998,2015-02-13,2015-02-13,,Yume,https://www.imdb.com/title/tt0100998/,movie,7.8,119,1990,"Drama, Fantasy",22848,1990-05-10,"Akira Kurosawa, Ishirô Honda"
233,tt0442286,2015-02-13,2015-02-13,,Kakushi ken oni no tsume,https://www.imdb.com/title/tt0442286/,movie,7.7,132,2004,"Action, Drama, History, Romance",5881,2004-10-23,Yôji Yamada
234,tt0456149,2015-02-13,2015-02-13,,Moartea domnului Lãzãrescu,https://www.imdb.com/title/tt0456149/,movie,7.9,153,2005,"Comedy, Drama",12993,2005-05-17,Cristi Puiu
235,tt1173745,2015-02-13,2015-02-13,,Revanche,https://www.imdb.com/title/tt1173745/,movie,7.5,121,2008,"Crime, Drama, Romance, Thriller",13334,2008-02-10,Götz Spielmann
236,tt0926762,2015-02-13,2015-02-13,,Loft,https://www.imdb.com/title/tt0926762/,movie,7.3,118,2008,"Crime, Drama, Mystery, Romance, Thriller",20779,2008-10-22,Erik Van Looy
237,tt0880502,2015-02-13,2015-02-13,,Auf der anderen Seite,https://www.imdb.com/title/tt0880502/,movie,7.8,122,2007,Drama,29922,2007-05-23,Fatih Akin
238,tt0256009,2015-02-13,2015-02-13,,El espinazo del diablo,https://www.imdb.com/title/tt0256009/,movie,7.4,106,2001,"Drama, Horror",59801,2001-04-20,Guillermo del Toro
239,tt2802154,2015-02-13,2015-02-13,,Leviafan,https://www.imdb.com/title/tt2802154/,movie,7.6,140,2014,"Crime, Drama",46816,2014-05-23,Andrey Zvyagintsev
240,tt0289181,2015-02-13,2015-02-13,,Failan,https://www.imdb.com/title/tt0289181/,movie,7.6,115,2001,"Drama, Romance",5344,2001-04-28,Hae-sung Song
241,tt1235166,2015-02-13,2015-02-13,,Un prophète,https://www.imdb.com/title/tt1235166/,movie,7.9,155,2009,"Crime, Drama",90973,2009-05-16,Jacques Audiard
242,tt0073582,2015-02-13,2015-02-13,,Profondo rosso,https://www.imdb.com/title/tt0073582/,movie,7.6,127,1975,"Horror, Mystery, Thriller",29948,1975-03-07,Dario Argento
243,tt1121794,2015-02-13,2015-02-13,,Stranger: Mukô hadan,https://www.imdb.com/title/tt1121794/,movie,7.8,103,2007,"Animation, Action, Adventure",14149,2007-09-29,Masahiro Andô
244,tt0808506,2015-02-13,2015-02-13,,Toki o kakeru shôjo,https://www.imdb.com/title/tt0808506/,movie,7.8,98,2006,"Animation, Adventure, Comedy, Drama, Family, Mystery, Romance, Sci-Fi",57128,2006-07-15,Mamoru Hosoda
245,tt0080179,2015-02-13,2015-02-13,,Zui quan,https://www.imdb.com/title/tt0080179/,movie,7.5,111,1978,"Action, Comedy",34710,1978-10-05,Woo-Ping Yuen
246,tt0087578,2015-02-13,2015-02-13,,Kuai can che,https://www.imdb.com/title/tt0087578/,movie,7.2,108,1984,"Action, Comedy, Crime, Romance",11243,1984-08-17,Sammo Kam-Bo Hung
247,tt1132620,2015-02-13,2015-02-13,,Män som hatar kvinnor,https://www.imdb.com/title/tt1132620/,movie,7.8,152,2009,"Crime, Drama, Mystery, Thriller",204268,2009-02-27,Niels Arden Oplev
248,tt1216487,2015-02-13,2015-02-13,,Flickan som lekte med elden,https://www.imdb.com/title/tt1216487/,movie,7.2,129,2009,"Crime, Drama, Mystery, Thriller",88545,2009-09-18,Daniel Alfredson
249,tt1343097,2015-02-13,2015-02-13,,Luftslottet som sprängdes,https://www.imdb.com/title/tt1343097/,movie,7.3,147,2009,"Crime, Drama, Thriller",65989,2009-11-27,Daniel Alfredson
250,tt0452039,2015-02-13,2015-02-13,,Mind Game,https://www.imdb.com/title/tt0452039/,movie,7.8,103,2004,"Animation, Adventure, Comedy, Drama, Fantasy",7951,2004-07-28,"Masaaki Yuasa, Kôji Morimoto"
