Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
150,tt3547740,2018-02-19,2018-02-19,,La famille Bélier,https://www.imdb.com/title/tt3547740/,movie,7.3,106,2014,"Comedy, Drama, Music",23305,2014-11-07,Eric Lartigau
151,tt0249462,2018-02-19,2018-02-19,,Billy Elliot,https://www.imdb.com/title/tt0249462/,movie,7.7,110,2000,"Drama, Music",121807,2000-05-19,Stephen Daldry
152,tt0119038,2018-02-19,2018-02-19,,Le dîner de cons,https://www.imdb.com/title/tt0119038/,movie,7.7,80,1998,Comedy,36039,1998-04-15,Francis Veber
153,tt0108500,2018-02-19,2018-02-19,,Les visiteurs,https://www.imdb.com/title/tt0108500/,movie,7.1,107,1993,"Comedy, Fantasy",31104,1993-01-27,Jean-Marie Poiré
154,tt0386588,2018-02-19,2018-02-19,,Hitch,https://www.imdb.com/title/tt0386588/,movie,6.6,118,2005,"Comedy, Romance",288855,2005-02-10,Andy Tennant
155,tt0112442,2018-02-19,2018-02-19,,Bad Boys,https://www.imdb.com/title/tt0112442/,movie,6.9,119,1995,"Action, Comedy, Crime, Thriller",230789,1995-04-06,Michael Bay
156,tt0787475,2018-02-19,2018-02-19,,Hot Rod,https://www.imdb.com/title/tt0787475/,movie,6.7,88,2007,"Comedy, Sport",74095,2007-08-03,Akiva Schaffer
157,tt0322802,2018-02-19,2018-02-19,,Jackass: The Movie,https://www.imdb.com/title/tt0322802/,movie,6.6,87,2002,"Documentary, Action, Comedy",79227,2002-10-21,Jeff Tremaine
158,tt1504320,2018-02-19,2018-02-19,,The King's Speech,https://www.imdb.com/title/tt1504320/,movie,8.0,118,2010,"Biography, Drama, History",620946,2010-09-06,Tom Hooper
159,tt0089755,2018-02-19,2018-02-19,,Out of Africa,https://www.imdb.com/title/tt0089755/,movie,7.2,161,1985,"Biography, Drama, Romance",69034,1985-12-10,Sydney Pollack
160,tt0083987,2018-02-19,2018-02-19,,Gandhi,https://www.imdb.com/title/tt0083987/,movie,8.0,191,1982,"Biography, Drama, History",213216,1982-11-30,Richard Attenborough
161,tt4972062,2018-03-02,2018-03-02,,Don't Think Twice,https://www.imdb.com/title/tt4972062/,movie,6.7,92,2016,"Comedy, Drama",16244,2016-03-13,Mike Birbiglia
162,tt4359416,2018-03-04,2018-03-04,,Taxi,https://www.imdb.com/title/tt4359416/,movie,7.3,82,2015,"Comedy, Drama",12896,2015-02-06,Jafar Panahi
163,tt0185431,2018-03-08,2018-03-08,,Little Nicky,https://www.imdb.com/title/tt0185431/,movie,5.3,90,2000,"Comedy, Fantasy",95236,2000-11-02,Steven Brill
164,tt1375670,2018-03-08,2018-03-08,,Grown Ups,https://www.imdb.com/title/tt1375670/,movie,5.9,102,2010,Comedy,220675,2010-06-24,Dennis Dugan
165,tt0389860,2018-03-08,2018-03-08,,Click,https://www.imdb.com/title/tt0389860/,movie,6.4,107,2006,"Comedy, Drama, Fantasy, Romance",296426,2006-06-14,Frank Coraci
166,tt0343660,2018-03-08,2018-03-08,,50 First Dates,https://www.imdb.com/title/tt0343660/,movie,6.8,99,2004,"Comedy, Drama, Romance",316563,2004-02-03,Peter Segal
167,tt0371246,2018-03-08,2018-03-08,,Spanglish,https://www.imdb.com/title/tt0371246/,movie,6.4,131,2004,"Comedy, Drama, Romance",76503,2004-12-17,James L. Brooks
168,tt5536736,2018-03-08,2018-03-08,,The Meyerowitz Stories (New and Selected),https://www.imdb.com/title/tt5536736/,movie,6.9,112,2017,"Comedy, Drama",38150,2017-05-21,Noah Baumbach
169,tt0787524,2018-03-16,2018-03-16,,The Man Who Knew Infinity,https://www.imdb.com/title/tt0787524/,movie,7.2,108,2015,"Biography, Drama",48103,2015-09-17,Matt Brown
170,tt2543472,2018-03-27,2018-03-27,,Wonder,https://www.imdb.com/title/tt2543472/,movie,8.0,113,2017,"Drama, Family",128960,2017-11-14,Stephen Chbosky
171,tt0106611,2018-04-01,2018-04-01,,Cool Runnings,https://www.imdb.com/title/tt0106611/,movie,7.0,98,1993,"Adventure, Comedy, Family, History, Sport",88816,1993-10-01,Jon Turteltaub
172,tt3881784,2018-04-29,2018-04-29,,Stronger,https://www.imdb.com/title/tt3881784/,movie,6.9,119,2017,"Biography, Drama",38071,2017-09-08,David Gordon Green
173,tt4925292,2018-05-02,2018-05-02,,Lady Bird,https://www.imdb.com/title/tt4925292/,movie,7.4,94,2017,"Comedy, Drama",216816,2017-09-01,Greta Gerwig
174,tt3799694,2018-05-05,2018-05-05,,The Nice Guys,https://www.imdb.com/title/tt3799694/,movie,7.4,116,2016,"Action, Comedy, Crime, Mystery, Thriller",262561,2016-05-10,Shane Black
175,tt0359950,2018-05-27,2018-05-27,,The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/,movie,7.3,114,2013,"Comedy, Drama, Fantasy, Romance",285268,2013-10-05,Ben Stiller
176,tt0117318,2018-06-06,2018-06-06,,The People vs. Larry Flynt,https://www.imdb.com/title/tt0117318/,movie,7.3,130,1996,"Biography, Drama",85559,1996-10-13,Milos Forman
177,tt5462602,2018-07-13,2018-07-13,,The Big Sick,https://www.imdb.com/title/tt5462602/,movie,7.5,120,2017,"Comedy, Drama, Romance",114281,2017-01-20,Michael Showalter
178,tt3521126,2018-07-17,2018-07-17,,The Disaster Artist,https://www.imdb.com/title/tt3521126/,movie,7.4,104,2017,"Biography, Comedy, Drama",127571,2017-09-11,James Franco
179,tt7820962,2018-08-21,2018-08-21,,Zion,https://www.imdb.com/title/tt7820962/,short,7.2,12,2018,"Documentary, Short, Sport",853,2018-01-18,Floyd Russ
180,tt4420704,2018-09-02,2018-09-02,,Kedi,https://www.imdb.com/title/tt4420704/,movie,7.7,79,2016,Documentary,12252,2016-02-21,Ceyda Torun
181,tt6768558,2018-09-02,2018-09-02,,La Bolduc,https://www.imdb.com/title/tt6768558/,movie,7.0,103,2018,"Biography, Comedy, Drama",225,2018-03-23,François Bouvier
182,tt5097398,2018-09-11,2018-09-11,,Les 3 p'tits cochons 2,https://www.imdb.com/title/tt5097398/,movie,6.4,102,2016,"Comedy, Romance",299,2016-07-01,Jean-François Pouliot
183,tt0079417,2018-10-05,2018-10-05,,Kramer vs. Kramer,https://www.imdb.com/title/tt0079417/,movie,7.8,105,1979,Drama,126683,1979-12-17,Robert Benton
184,tt3553976,2018-10-07,2018-10-07,,Captain Fantastic,https://www.imdb.com/title/tt3553976/,movie,7.9,118,2016,"Comedy, Drama",176420,2016-01-23,Matt Ross
185,tt0274155,2018-10-13,2018-10-13,,Tanguy,https://www.imdb.com/title/tt0274155/,movie,6.4,108,2001,Comedy,6691,2001-11-21,Étienne Chatiliez
186,tt0210945,2018-10-14,2018-10-14,,Remember the Titans,https://www.imdb.com/title/tt0210945/,movie,7.8,113,2000,"Biography, Drama, Sport",191499,2000-09-23,Boaz Yakin
187,tt0170705,2018-10-14,2018-10-14,,Train de vie,https://www.imdb.com/title/tt0170705/,movie,7.7,103,1998,"Comedy, Drama, War",8559,1998-09-05,Radu Mihaileanu
188,tt3741834,2018-10-19,2018-10-19,,Lion,https://www.imdb.com/title/tt3741834/,movie,8.0,118,2016,"Biography, Drama",201161,2016-09-10,Garth Davis
189,tt0195685,2018-10-19,2018-10-19,,Erin Brockovich,https://www.imdb.com/title/tt0195685/,movie,7.3,131,2000,"Biography, Drama",167822,2000-03-14,Steven Soderbergh
190,tt0265666,2018-10-19,2018-10-19,,The Royal Tenenbaums,https://www.imdb.com/title/tt0265666/,movie,7.6,110,2001,"Comedy, Drama",257350,2001-10-05,Wes Anderson
191,tt1517451,2018-10-20,2018-10-20,,A Star Is Born,https://www.imdb.com/title/tt1517451/,movie,7.7,136,2018,"Drama, Music, Romance",307543,2018-08-31,Bradley Cooper
192,tt2194499,2018-10-28,2018-10-28,,About Time,https://www.imdb.com/title/tt2194499/,movie,7.8,123,2013,"Comedy, Drama, Fantasy, Romance, Sci-Fi",284412,2013-06-27,Richard Curtis
193,tt0259446,2018-10-29,2018-10-29,,My Big Fat Greek Wedding,https://www.imdb.com/title/tt0259446/,movie,6.5,95,2002,"Comedy, Drama, Romance",116801,2002-02-22,Joel Zwick
194,tt0101605,2018-10-29,2018-10-29,,The Commitments,https://www.imdb.com/title/tt0101605/,movie,7.6,118,1991,"Comedy, Drama, Music",31114,1991-08-07,Alan Parker
195,tt0427309,2018-10-31,2018-10-31,,The Great Debaters,https://www.imdb.com/title/tt0427309/,movie,7.5,126,2007,"Biography, Drama, Romance",54683,2007-12-11,Denzel Washington
196,tt1278469,2018-11-05,2018-11-05,,Temple Grandin,https://www.imdb.com/title/tt1278469/,tvMovie,8.3,107,2010,"Biography, Drama",26421,2010-02-06,Mick Jackson
197,tt1176740,2018-11-10,2018-11-10,,Away We Go,https://www.imdb.com/title/tt1176740/,movie,7.0,98,2009,"Comedy, Drama, Romance",50874,2009-06-05,Sam Mendes
198,tt2431286,2018-11-14,2018-11-14,,Philomena,https://www.imdb.com/title/tt2431286/,movie,7.6,98,2013,"Biography, Comedy, Drama",91660,2013-08-31,Stephen Frears
199,tt7207238,2018-11-15,2018-11-15,,Jane,https://www.imdb.com/title/tt7207238/,movie,7.8,90,2017,"Documentary, Biography",3971,2017-09-10,Brett Morgen
200,tt0457939,2018-11-17,2018-11-17,,The Holiday,https://www.imdb.com/title/tt0457939/,movie,6.9,136,2006,"Comedy, Romance",233357,2006-11-29,Nancy Meyers
201,tt5128712,2018-11-18,2018-11-18,,Dian wu bu,https://www.imdb.com/title/tt5128712/,movie,6.7,95,2016,"Action, Biography, Drama, History, Sport",263,2016-03-26,Chi Fat Chan
202,tt0128853,2018-11-29,2018-11-29,,You've Got Mail,https://www.imdb.com/title/tt0128853/,movie,6.6,119,1998,"Comedy, Drama, Romance",186633,1998-12-18,Nora Ephron
203,tt0412080,2018-12-01,2018-12-01,,The World's Fastest Indian,https://www.imdb.com/title/tt0412080/,movie,7.8,127,2005,"Biography, Drama, Sport",50646,2005-09-10,Roger Donaldson
204,tt0087781,2018-12-05,2018-12-05,,The Natural,https://www.imdb.com/title/tt0087781/,movie,7.5,138,1984,"Drama, Sport",42244,1984-05-11,Barry Levinson
205,tt5157682,2018-12-05,2018-12-05,,L'ascension,https://www.imdb.com/title/tt5157682/,movie,6.9,103,2017,"Adventure, Comedy, Romance",4271,2017-01-18,Ludovic Bernard
206,tt2170299,2018-12-06,2018-12-06,,Bad Words,https://www.imdb.com/title/tt2170299/,movie,6.6,89,2013,"Comedy, Drama",45371,2013-09-06,Jason Bateman
207,tt8264546,2018-12-09,2018-12-09,,1991,https://www.imdb.com/title/tt8264546/,movie,7.1,141,2018,Comedy,543,2018-07-27,Ricardo Trogi
208,tt2833074,2018-12-09,2018-12-09,,1987,https://www.imdb.com/title/tt2833074/,movie,7.4,105,2014,"Biography, Comedy, Drama, Romance",1123,2014-08-04,Ricardo Trogi
209,tt2950418,2018-12-12,2018-12-12,,Greater,https://www.imdb.com/title/tt2950418/,movie,7.3,130,2016,"Biography, Family, Sport",4025,2016-08-26,David L. Hunt
210,tt1244668,2018-12-19,2018-12-19,,Soul Kitchen,https://www.imdb.com/title/tt1244668/,movie,7.3,99,2009,"Comedy, Drama",35235,2009-09-10,Fatih Akin
211,tt1777595,2018-12-20,2018-12-20,,50 to 1,https://www.imdb.com/title/tt1777595/,movie,6.4,110,2014,Drama,1838,2014-03-21,Jim Wilson
212,tt0112384,2018-12-21,2018-12-21,,Apollo 13,https://www.imdb.com/title/tt0112384/,movie,7.6,140,1995,"Adventure, Drama, History",258016,1995-06-22,Ron Howard
213,tt1465487,2018-12-22,2018-12-22,,L'arnacoeur,https://www.imdb.com/title/tt1465487/,movie,6.7,105,2010,"Comedy, Romance",24763,2010-01-23,Pascal Chaumeil
214,tt2097298,2018-12-25,2018-12-25,,"McFarland, USA",https://www.imdb.com/title/tt2097298/,movie,7.4,129,2015,"Biography, Drama, Sport",33841,2015-02-09,Niki Caro
215,tt1064932,2018-12-26,2018-12-26,,Bienvenue chez les Ch'tis,https://www.imdb.com/title/tt1064932/,movie,7.1,106,2008,"Comedy, Romance",38239,2008-01-17,Dany Boon
216,tt2247476,2018-12-27,2018-12-27,,When the Game Stands Tall,https://www.imdb.com/title/tt2247476/,movie,6.7,115,2014,"Drama, Sport",14926,2014-08-04,Thomas Carter
217,tt3149038,2018-12-28,2018-12-28,,X+Y,https://www.imdb.com/title/tt3149038/,movie,7.1,111,2014,"Drama, Romance",26365,2014-09-05,Morgan Matthews
218,tt1778931,2019-01-04,2019-01-04,,Manny,https://www.imdb.com/title/tt1778931/,movie,7.1,88,2014,"Documentary, Biography, Sport",2150,2014-03-08,"Ryan Moore, Leon Gast"
219,tt0453562,2019-01-05,2019-01-05,,42,https://www.imdb.com/title/tt0453562/,movie,7.5,128,2013,"Biography, Drama, Sport",80918,2013-04-09,Brian Helgeland
220,tt0069747,2019-01-06,2019-01-06,,Les aventures de Rabbi Jacob,https://www.imdb.com/title/tt0069747/,movie,7.4,100,1973,"Adventure, Comedy, Crime",11479,1973-10-18,Gérard Oury
221,tt0241303,2019-01-06,2019-01-06,,Chocolat,https://www.imdb.com/title/tt0241303/,movie,7.2,121,2000,"Drama, Romance",173705,2000-12-15,Lasse Hallström
222,tt2473602,2019-01-06,2019-01-06,,Get on Up,https://www.imdb.com/title/tt2473602/,movie,6.9,139,2014,"Biography, Drama, Music",19873,2014-08-01,Tate Taylor
223,tt2614860,2019-01-08,2019-01-08,,Marina,https://www.imdb.com/title/tt2614860/,movie,7.2,118,2013,"Biography, Drama, Music, Romance",3256,2013-08-23,Stijn Coninx
224,tt1866249,2019-01-09,2019-01-09,,The Sessions,https://www.imdb.com/title/tt1866249/,movie,7.2,95,2012,"Biography, Comedy, Drama, Romance",40586,2012-01-23,Ben Lewin
225,tt1700841,2019-01-14,2019-01-14,,Sausage Party,https://www.imdb.com/title/tt1700841/,movie,6.1,89,2016,"Animation, Adventure, Comedy, Fantasy",169062,2016-03-14,"Conrad Vernon, Greg Tiernan"
226,tt6708116,2019-01-30,2019-01-30,,Mauvaises herbes,https://www.imdb.com/title/tt6708116/,movie,7.3,100,2018,Comedy,3232,2018-06-05,Kheiron
227,tt0108002,2019-02-16,2019-02-16,,Rudy,https://www.imdb.com/title/tt0108002/,movie,7.5,114,1993,"Biography, Drama, Sport",53808,1993-09-18,David Anspaugh
228,tt0272338,2019-02-21,2019-02-21,,Punch-Drunk Love,https://www.imdb.com/title/tt0272338/,movie,7.3,95,2002,"Comedy, Drama, Romance, Thriller",141426,2002-05-19,Paul Thomas Anderson
229,tt7286916,2019-03-20,2019-03-20,,The Dawn Wall,https://www.imdb.com/title/tt7286916/,movie,8.1,100,2017,"Documentary, Biography, Sport",11910,2017-11-18,"Josh Lowell, Peter Mortimer"
230,tt0800325,2019-03-27,2019-03-27,,The Dirt,https://www.imdb.com/title/tt0800325/,movie,7.0,107,2019,"Biography, Comedy, Drama, Music",35223,2019-03-18,Jeff Tremaine
231,tt0758794,2019-03-31,2019-03-31,,We Are Marshall,https://www.imdb.com/title/tt0758794/,movie,7.1,131,2006,"Drama, Sport",55756,2006-12-12,McG
232,tt4116116,2019-04-12,2019-04-12,,Guibord s'en va-t-en guerre,https://www.imdb.com/title/tt4116116/,movie,6.9,108,2015,Comedy,752,2015-08-10,Philippe Falardeau
233,tt7661396,2019-05-06,2019-05-06,,Beers of Joy,https://www.imdb.com/title/tt7661396/,movie,8.2,118,2019,Documentary,470,2019-03-01,"Scott Owen, David Swift"
234,tt6966692,2019-05-24,2019-05-24,,Green Book,https://www.imdb.com/title/tt6966692/,movie,8.2,130,2018,"Biography, Comedy, Drama, Music",320136,2018-09-11,Peter Farrelly
235,tt6513120,2019-06-06,2019-06-06,,Fighting with My Family,https://www.imdb.com/title/tt6513120/,movie,7.1,108,2019,"Biography, Comedy, Drama, Sport",58226,2019-01-28,Stephen Merchant
236,tt7690020,2019-06-11,2019-06-11,,Fake Tattoos,https://www.imdb.com/title/tt7690020/,movie,7.0,87,2017,"Drama, Romance",442,2017-09-30,Pascal Plante
237,tt7476116,2019-06-21,2019-06-21,,Le grand bain,https://www.imdb.com/title/tt7476116/,movie,7.0,122,2018,"Comedy, Drama, Sport",7474,2018-05-13,Gilles Lellouche
238,tt7014006,2019-07-12,2019-07-12,,Eighth Grade,https://www.imdb.com/title/tt7014006/,movie,7.4,93,2018,"Comedy, Drama",56084,2018-01-19,Bo Burnham
239,tt0067185,2019-08-19,2019-08-19,,Harold and Maude,https://www.imdb.com/title/tt0067185/,movie,7.9,91,1971,"Comedy, Drama, Romance",68360,1971-12-20,Hal Ashby
240,tt5655642,2019-08-19,2019-08-19,,Roll with Me,https://www.imdb.com/title/tt5655642/,movie,8.5,90,2017,Documentary,55,2017-10-13,Lisa France
241,tt9185816,2019-08-19,2019-08-19,,Woodstock,https://www.imdb.com/title/tt9185816/,tvMovie,7.6,106,2019,"Documentary, History",1143,2019-04-28,"Barak Goodman, Jamila Ephron"
242,tt8461958,2019-08-20,2019-08-20,,Une colonie,https://www.imdb.com/title/tt8461958/,movie,7.6,102,2018,Drama,392,2018-09-15,Geneviève Dulude-De Celles
243,tt1083452,2019-08-21,2019-08-21,,Eddie the Eagle,https://www.imdb.com/title/tt1083452/,movie,7.4,106,2015,"Biography, Comedy, Drama, Family, Sport",81366,2015-12-12,Dexter Fletcher
244,tt0995868,2019-08-21,2019-08-21,,Pelé: Birth of a Legend,https://www.imdb.com/title/tt0995868/,movie,7.2,107,2016,"Biography, Drama, Sport",15407,2016-04-23,"Michael Zimbalist, Jeff Zimbalist"
245,tt3499096,2019-08-21,2019-08-21,,Race,https://www.imdb.com/title/tt3499096/,movie,7.1,134,2016,"Biography, Drama, Sport",33163,2016-02-11,Stephen Hopkins
246,tt1860213,2019-08-21,2019-08-21,,Dirty Grandpa,https://www.imdb.com/title/tt1860213/,movie,5.9,102,2016,Comedy,108689,2016-01-20,Dan Mazer
247,tt1104806,2019-08-21,2019-08-21,,One Week,https://www.imdb.com/title/tt1104806/,movie,7.0,94,2008,"Adventure, Drama",11054,2008-09-08,Michael McGowan
248,tt7543930,2019-08-23,2019-08-23,,Pupille,https://www.imdb.com/title/tt7543930/,movie,7.2,110,2018,Drama,1300,2018-08-26,Jeanne Herry
249,tt0112471,2019-09-01,2019-09-01,,Before Sunrise,https://www.imdb.com/title/tt0112471/,movie,8.1,101,1995,"Drama, Romance",255776,1995-01-19,Richard Linklater
250,tt1441912,2019-09-17,2019-09-17,,The Way,https://www.imdb.com/title/tt1441912/,movie,7.4,123,2010,"Comedy, Drama",29311,2010-09-10,Emilio Estevez
251,tt2378830,2019-09-30,2019-09-30,,Sommeren '92,https://www.imdb.com/title/tt2378830/,movie,6.9,93,2015,"Biography, Comedy, Drama, Sport",2901,2015-08-27,Kasper Barfoed
252,tt0838283,2019-10-07,2019-10-07,,Step Brothers,https://www.imdb.com/title/tt0838283/,movie,6.9,98,2008,Comedy,259604,2008-07-25,Adam McKay
253,tt0094012,2019-10-25,2019-10-25,,Spaceballs,https://www.imdb.com/title/tt0094012/,movie,7.1,96,1987,"Adventure, Comedy, Sci-Fi",165828,1987-06-24,Mel Brooks
254,tt1596346,2019-11-16,2019-11-16,,Soul Surfer,https://www.imdb.com/title/tt1596346/,movie,7.0,112,2011,"Biography, Drama, Family, Sport",43779,2011-04-08,Sean McNamara
255,tt0101921,2019-11-17,2019-11-17,,Fried Green Tomatoes,https://www.imdb.com/title/tt0101921/,movie,7.7,130,1991,Drama,64339,1991-12-27,Jon Avnet
256,tt0087928,2019-11-17,2019-11-17,,Police Academy,https://www.imdb.com/title/tt0087928/,movie,6.7,96,1984,Comedy,109486,1984-03-23,Hugh Wilson
257,tt7218518,2019-11-20,2019-11-20,,Padman,https://www.imdb.com/title/tt7218518/,movie,7.9,140,2018,"Comedy, Drama",18893,2018-02-09,R. Balki
258,tt2566644,2019-11-22,2019-11-22,,Seoul Searching,https://www.imdb.com/title/tt2566644/,movie,7.1,105,2015,"Comedy, Drama, Music, Romance",1050,2015-01-30,Benson Lee
259,tt0314331,2019-12-15,2019-12-15,,Love Actually,https://www.imdb.com/title/tt0314331/,movie,7.6,135,2003,"Comedy, Drama, Romance",411672,2003-11-06,Richard Curtis
260,tt0114924,2019-12-18,2019-12-18,,While You Were Sleeping,https://www.imdb.com/title/tt0114924/,movie,6.7,103,1995,"Comedy, Drama, Romance",88286,1995-04-09,Jon Turteltaub
261,tt0218967,2019-12-22,2019-12-22,,The Family Man,https://www.imdb.com/title/tt0218967/,movie,6.8,125,2000,"Comedy, Drama, Fantasy, Romance",100325,2000-12-12,Brett Ratner
262,tt1028532,2019-12-27,2019-12-27,,Hachi: A Dog's Tale,https://www.imdb.com/title/tt1028532/,movie,8.1,93,2009,"Drama, Family",240657,2009-06-13,Lasse Hallström
263,tt4653486,2019-12-28,2019-12-28,,Aurélie Laflamme: Les pieds sur terre,https://www.imdb.com/title/tt4653486/,movie,6.6,113,2015,"Comedy, Romance",100,2015-04-24,Nicolas Monette
264,tt0240890,2019-12-28,2019-12-28,,Serendipity,https://www.imdb.com/title/tt0240890/,movie,6.9,90,2001,"Comedy, Romance",101182,2001-09-13,Peter Chelsom
265,tt0373469,2019-12-29,2019-12-29,,Kiss Kiss Bang Bang,https://www.imdb.com/title/tt0373469/,movie,7.5,103,2005,"Action, Comedy, Crime, Mystery, Thriller",209062,2005-05-14,Shane Black
266,tt0081562,2019-12-31,2019-12-31,,Stir Crazy,https://www.imdb.com/title/tt0081562/,movie,6.8,111,1980,"Comedy, Crime",24131,1980-12-12,Sidney Poitier
267,tt0106931,2020-01-11,2020-01-11,,La Florida,https://www.imdb.com/title/tt0106931/,movie,5.9,112,1993,Comedy,447,1993-09-30,George Mihalka
268,tt1753383,2020-01-13,2020-01-13,,A Dog's Purpose,https://www.imdb.com/title/tt1753383/,movie,7.2,100,2017,"Adventure, Comedy, Drama, Family, Fantasy",61990,2017-01-19,Lasse Hallström
269,tt0358273,2020-02-09,2020-02-09,,Walk the Line,https://www.imdb.com/title/tt0358273/,movie,7.8,136,2005,"Biography, Drama, Music, Romance",226477,2005-09-04,James Mangold
270,tt0183790,2020-02-09,2020-02-09,,A Knight's Tale,https://www.imdb.com/title/tt0183790/,movie,6.9,132,2001,"Action, Adventure, Romance",164320,2001-03-08,Brian Helgeland
271,tt0093378,2020-02-19,2020-02-19,,La Bamba,https://www.imdb.com/title/tt0093378/,movie,6.9,108,1987,"Biography, Drama, Music",27205,1987-05-31,Luis Valdez
272,tt0817177,2020-02-23,2020-02-23,,Flipped,https://www.imdb.com/title/tt0817177/,movie,7.7,90,2010,"Comedy, Drama, Romance",78429,2010-07-26,Rob Reiner
